0.0139,-0.7919,-0.7565,-0.1196,-0.3746,-0.3587,-0.3079,0.2503,0.4465,-0.1007
0.0242,-0.6681,-0.5651,-0.1068,-0.3423,-0.2774,-0.2431,0.1505,0.3179,-0.1334
0.0149,-0.8279,-0.8358,-0.1535,-0.4725,-0.4051,-0.3672,0.1792,0.5095,-0.1408
-0.0169,-0.6160,-0.5867,-0.1741,-0.3839,-0.3129,-0.2479,0.1332,0.4112,-0.0362
-0.0295,-0.6390,-0.5445,-0.1707,-0.2861,-0.2691,-0.2695,0.1583,0.4131,-0.0353
-0.0081,-0.6809,-0.6657,-0.1520,-0.3858,-0.2545,-0.2727,0.1754,0.4478,-0.1151
0.0110,-0.6555,-0.5912,-0.1449,-0.3079,-0.2924,-0.3009,0.1789,0.4043,-0.1170
0.0731,-0.6474,-0.6326,-0.1064,-0.3703,-0.2460,-0.2269,0.1680,0.4275,-0.1356
0.0196,-0.7147,-0.7361,-0.1890,-0.4177,-0.2528,-0.2255,0.1440,0.4070,-0.1196
0.0621,-0.6666,-0.6529,-0.1334,-0.3155,-0.2756,-0.2329,0.1456,0.3967,-0.0601
0.0440,-0.4802,-0.4795,-0.1366,-0.2663,-0.2588,-0.2433,0.1449,0.2587,-0.0434
0.0143,-0.6689,-0.7349,-0.1709,-0.3520,-0.3183,-0.2879,0.1572,0.4143,-0.1479
0.0730,-0.6806,-0.6621,-0.1786,-0.3759,-0.2912,-0.3050,0.1879,0.3528,-0.1546
0.0672,-0.5990,-0.6831,-0.1894,-0.3279,-0.3310,-0.2227,0.1875,0.4199,-0.0558
0.0233,-0.5696,-0.6506,-0.0913,-0.3419,-0.2994,-0.2157,0.1389,0.3955,-0.0326
0.0635,-0.6385,-0.6133,-0.1061,-0.3167,-0.2682,-0.2309,0.1797,0.4143,-0.0671
0.0218,-0.6026,-0.5901,-0.1701,-0.3017,-0.2178,-0.2421,0.1095,0.3786,-0.1218
0.0151,-0.5962,-0.6990,-0.1257,-0.2984,-0.3181,-0.2302,0.1475,0.4018,-0.1452
0.0243,-0.6746,-0.7510,-0.1812,-0.3864,-0.3551,-0.3166,0.2341,0.4461,-0.1464
0.0483,-0.6317,-0.7200,-0.2037,-0.3792,-0.3572,-0.3018,0.1462,0.4383,-0.1522
-0.0165,-0.7231,-0.7650,-0.1796,-0.4380,-0.3863,-0.3047,0.2138,0.4282,-0.1008
0.0531,-0.7125,-0.6838,-0.1097,-0.3359,-0.2887,-0.2862,0.1655,0.3608,-0.0350
0.0514,-0.5927,-0.5438,-0.1062,-0.3594,-0.2134,-0.2192,0.1911,0.3449,-0.0414
0.0697,-0.6437,-0.6426,-0.1167,-0.3529,-0.2693,-0.2754,0.2144,0.3853,-0.0971
-0.0247,-0.7156,-0.6336,-0.1298,-0.3513,-0.3204,-0.2478,0.1480,0.3684,-0.1354
0.0389,-0.5862,-0.5815,-0.1244,-0.2589,-0.2290,-0.1859,0.1115,0.3295,-0.0996
0.0487,-0.7393,-0.6786,-0.1456,-0.3508,-0.2696,-0.2258,0.2067,0.4409,-0.1187
-0.0183,-0.6590,-0.7338,-0.1682,-0.3757,-0.3229,-0.2594,0.2143,0.4102,-0.1003
0.0067,-0.7068,-0.7527,-0.1702,-0.3990,-0.3354,-0.2526,0.2327,0.4563,-0.0644
0.0029,-0.8135,-0.7143,-0.1837,-0.4390,-0.3805,-0.3355,0.1824,0.4064,-0.0478
-0.0077,-0.8594,-0.8470,-0.2188,-0.4941,-0.4180,-0.2995,0.1827,0.4427,-0.1805
0.0554,-0.7618,-0.7810,-0.2003,-0.3872,-0.2858,-0.2931,0.1861,0.4041,-0.1297
0.0240,-0.7418,-0.7754,-0.1958,-0.4058,-0.3640,-0.3170,0.1515,0.4025,-0.1456
0.0419,-0.7058,-0.7587,-0.1288,-0.3750,-0.2645,-0.2587,0.1556,0.4138,-0.1106
0.0763,-0.7021,-0.6505,-0.1835,-0.3361,-0.3357,-0.2387,0.1903,0.3939,-0.1301
0.0879,-0.6578,-0.6675,-0.1732,-0.3697,-0.3120,-0.2820,0.1536,0.3405,-0.1492
0.0677,-0.7285,-0.7534,-0.1584,-0.4391,-0.2844,-0.2544,0.1538,0.4218,-0.0613
0.0568,-0.6992,-0.6693,-0.1630,-0.3641,-0.3596,-0.2761,0.2302,0.4385,-0.0657
0.0889,-0.6068,-0.6197,-0.1395,-0.3512,-0.3150,-0.2101,0.1669,0.4121,-0.0530
-0.0134,-0.6566,-0.5981,-0.1406,-0.3214,-0.3083,-0.2115,0.2250,0.4128,-0.0468
0.0642,-0.6512,-0.6721,-0.1226,-0.4068,-0.3377,-0.2698,0.1796,0.4573,-0.1324
0.0822,-0.6247,-0.6659,-0.1210,-0.3881,-0.2821,-0.2546,0.2046,0.4107,-0.1430
0.0323,-0.5518,-0.5984,-0.1874,-0.3795,-0.2319,-0.2223,0.2051,0.3166,-0.1349
0.0344,-0.6408,-0.7117,-0.1649,-0.3702,-0.3040,-0.2060,0.2239,0.4259,-0.1009
-0.0246,-0.7471,-0.6996,-0.1906,-0.4120,-0.2729,-0.2869,0.2154,0.4671,-0.1324
-0.0010,-0.6471,-0.6264,-0.1763,-0.3742,-0.2757,-0.2920,0.1727,0.4033,-0.0767
0.0285,-0.7216,-0.6265,-0.1851,-0.4246,-0.2524,-0.2787,0.1291,0.4449,-0.0752
-0.0169,-0.8366,-0.7718,-0.1472,-0.4839,-0.3169,-0.3526,0.1893,0.5009,-0.1005
-0.0034,-0.5637,-0.5872,-0.1719,-0.2901,-0.3199,-0.2276,0.1089,0.3121,-0.0886
-0.0350,-0.7343,-0.7628,-0.1204,-0.4326,-0.3654,-0.2992,0.1458,0.4094,-0.0403
0.0771,-0.7394,-0.6754,-0.1275,-0.3457,-0.3193,-0.2392,0.1519,0.3601,-0.0640
0.0076,-0.6335,-0.6166,-0.1287,-0.3213,-0.2326,-0.2660,0.1726,0.3440,-0.1066
0.0632,-0.5734,-0.5523,-0.1201,-0.3177,-0.2078,-0.2487,0.1990,0.2934,-0.0498
0.0770,-0.7067,-0.7221,-0.1294,-0.3470,-0.3256,-0.2579,0.1500,0.4283,-0.0899
-0.0343,-0.8129,-0.7538,-0.1677,-0.4634,-0.3173,-0.2850,0.2363,0.5144,-0.0599
0.0466,-0.7063,-0.6992,-0.1061,-0.3877,-0.3043,-0.2643,0.1634,0.4324,-0.1229
0.0199,-0.7277,-0.6645,-0.1637,-0.4126,-0.3209,-0.3347,0.1678,0.3962,-0.0871
0.0792,-0.7468,-0.7634,-0.1709,-0.3836,-0.3227,-0.2579,0.2010,0.4788,-0.1403
-0.0144,-0.5868,-0.5153,-0.0853,-0.3002,-0.2539,-0.2505,0.1847,0.3028,-0.0752
-0.0417,-0.7544,-0.7192,-0.2002,-0.3666,-0.3570,-0.3327,0.1640,0.4493,-0.1304
-0.0089,-0.6697,-0.6134,-0.1345,-0.3402,-0.2697,-0.2880,0.2097,0.3465,-0.1055
-0.0171,-0.7870,-0.7955,-0.1978,-0.4877,-0.3364,-0.3409,0.2276,0.5025,-0.1534
-0.0112,-0.6905,-0.6782,-0.0969,-0.3297,-0.3424,-0.2866,0.1753,0.4268,-0.0665
-0.0118,-0.8668,-0.8408,-0.1847,-0.4986,-0.3176,-0.3061,0.2442,0.4676,-0.0850
0.0425,-0.8443,-0.7572,-0.1335,-0.4482,-0.3859,-0.2544,0.2541,0.4298,-0.0972
-0.0207,-0.5766,-0.5126,-0.0796,-0.2540,-0.1990,-0.2585,0.1704,0.3240,-0.0638
0.0209,-0.5139,-0.5683,-0.1530,-0.2598,-0.2391,-0.2397,0.1556,0.3013,-0.0564
0.0691,-0.6905,-0.6803,-0.1091,-0.3677,-0.2960,-0.2954,0.1536,0.4164,-0.0880
0.0776,-0.8885,-0.8706,-0.1558,-0.4204,-0.3953,-0.3179,0.2439,0.4618,-0.1323
0.0065,-0.6299,-0.5727,-0.1841,-0.3768,-0.3159,-0.2346,0.2077,0.3688,-0.0373
0.0270,-0.7033,-0.6706,-0.1795,-0.4305,-0.3619,-0.2992,0.2059,0.4560,-0.0720
0.0583,-0.7115,-0.6547,-0.1919,-0.4055,-0.2780,-0.2644,0.2208,0.3528,-0.0353
-0.0045,-0.6766,-0.6236,-0.1457,-0.4292,-0.2493,-0.2982,0.2159,0.3787,-0.0632
0.0260,-0.7842,-0.7492,-0.1788,-0.4391,-0.3355,-0.2794,0.2251,0.4129,-0.0597
0.0594,-0.6293,-0.6060,-0.0935,-0.2994,-0.3014,-0.2007,0.1966,0.3678,-0.0690
0.0541,-0.6201,-0.5778,-0.1257,-0.3247,-0.2438,-0.2760,0.1374,0.3369,-0.1013
0.0105,-0.6224,-0.6159,-0.1358,-0.3119,-0.2553,-0.2480,0.1276,0.3365,-0.0992
0.0049,-0.5434,-0.5857,-0.1206,-0.3180,-0.2916,-0.1591,0.1598,0.2984,-0.0729
-0.0103,-0.6599,-0.6346,-0.2087,-0.3066,-0.2785,-0.2708,0.1663,0.4133,-0.1422
0.0522,-0.4913,-0.4735,-0.0769,-0.3268,-0.2375,-0.2481,0.1421,0.2711,-0.0894
0.0237,-0.2724,-0.2926,-0.0504,-0.1726,-0.1004,-0.1245,0.0698,0.1723,-0.0059
0.0388,-0.5405,-0.5440,-0.1222,-0.3259,-0.2881,-0.2274,0.1012,0.3547,-0.1103
-0.0174,-0.7220,-0.6354,-0.2014,-0.3644,-0.3033,-0.2650,0.1911,0.3814,-0.1288
-0.0054,-0.7311,-0.7570,-0.1844,-0.4210,-0.3568,-0.2704,0.2206,0.4541,-0.0633
-0.0297,-0.6537,-0.5856,-0.1651,-0.3503,-0.2782,-0.2405,0.1231,0.4162,-0.1152
0.0158,-0.5987,-0.5423,-0.1327,-0.3616,-0.2850,-0.2229,0.1071,0.2947,-0.0488
0.0621,-0.6600,-0.6659,-0.1741,-0.3399,-0.2747,-0.2870,0.1711,0.3403,-0.1359
0.0397,-0.7163,-0.6666,-0.1119,-0.3272,-0.2664,-0.2629,0.1984,0.3684,-0.1297
-0.0026,-0.6594,-0.6633,-0.0918,-0.3809,-0.2699,-0.2110,0.1996,0.3567,-0.1323
0.0150,-0.7410,-0.6541,-0.1354,-0.3658,-0.2792,-0.2175,0.2380,0.4205,-0.1379
0.0169,-0.6256,-0.6202,-0.1048,-0.2707,-0.2395,-0.2164,0.1594,0.2942,-0.0182
0.0520,-0.6418,-0.5886,-0.1138,-0.3436,-0.2527,-0.2755,0.1022,0.3729,-0.1180
0.0476,-0.7543,-0.6327,-0.1479,-0.4225,-0.3232,-0.2969,0.2352,0.4140,-0.0850
-0.0021,-0.6595,-0.7842,-0.2066,-0.3367,-0.2962,-0.2772,0.1692,0.3746,-0.1748
0.0388,-0.7221,-0.7146,-0.1909,-0.3882,-0.2793,-0.3085,0.1690,0.4306,-0.1352
0.0482,-0.7239,-0.8094,-0.1431,-0.3980,-0.3677,-0.3009,0.2375,0.4443,-0.1746
0.0099,-0.6673,-0.6211,-0.1737,-0.3450,-0.2471,-0.2197,0.1573,0.3359,-0.1158
0.0569,-0.7294,-0.7238,-0.1225,-0.4186,-0.2999,-0.2872,0.1548,0.3905,-0.0803
0.0237,-0.7356,-0.6639,-0.1463,-0.3959,-0.3348,-0.3107,0.2423,0.4060,-0.0789
